year,state,seat_code_no,seat_code,seat_name,candidate,party,coalition,winlose,is_uncontested,votes,majority,margin,voteshare,total_eligible,total_voted,total_majority,votes_spoilt,race_malay,race_chinese,race_indian,race_others,race_bumi_east_msia,data_errors
2018,Selangor,106,P106,Damansara,Dato' Wong Mun Kheong,PRM,NA,0,0,617,-120666,-0.7844364543586734,0.00452744349867919,164322,136280,106903,867,0.2,0.69,0.09,0.01,0.0,
2018,Selangor,107,P107,Sungai Buloh,Sivarasa Rasiah,PKR,Pakatan,1,0,43631,26634,0.34167618119074805,0.5597234159920976,90707,77951,26634,686,0.66,0.22,0.11,0.02,0.0,
2018,Selangor,107,P107,Sungai Buloh,Ustazah Nuridah,PAS,PAS,0,0,16997,-26634,-0.34167618119074805,0.21804723480134958,90707,77951,26634,686,0.66,0.22,0.11,0.02,0.0,
2018,Selangor,107,P107,Sungai Buloh,A. Prakash Rao,MIC,BN,0,0,16681,-26950,-0.34167618119074805,0.2139934061140973,90707,77951,26634,686,0.66,0.22,0.11,0.02,0.0,
2018,Selangor,107,P107,Sungai Buloh,Zainurizzaman Bin Moharam,PSM,NA,0,0,642,-42989,-0.34167618119074805,0.008235943092455516,90707,77951,26634,686,0.66,0.22,0.11,0.02,0.0,
2018,Selangor,108,P108,Shah Alam,Khalid Abd Samad,AMANAH,Pakatan,1,0,55949,33849,0.36301920787619446,0.6000343189301074,107316,93243,33849,664,0.76,0.11,0.13,0.01,0.0,
2018,Selangor,108,P108,Shah Alam,Haji Azhari Shaari,UMNO,BN,0,0,22100,-33849,-0.36301920787619446,0.2370151110539129,107316,93243,33849,664,0.76,0.11,0.13,0.01,0.0,
2018,Selangor,108,P108,Shah Alam,Dr Mohd Zuhdi Bin Marsuki,PAS,PAS,0,0,15194,-40755,-0.36301920787619446,0.16295057001597976,107316,93243,33849,664,0.76,0.11,0.13,0.01,0.0,
2018,Selangor,109,P109,Kapar,Abdullah Sani,PKR,Pakatan,1,0,47731,16306,0.1536953427653097,0.44989773123580257,124983,106093,16306,1497,0.71,0.15,0.14,0.01,0.0,
2018,Selangor,109,P109,Kapar,Dr. Hj. Abd Rani Bin Osman,PAS,PAS,0,0,31425,-16306,-0.1536953427653097,0.29620238847049285,124983,106093,16306,1497,0.71,0.15,0.14,0.01,0.0,
2018,Selangor,109,P109,Kapar,Mohana Muniandy,MIC,BN,0,0,26412,-21319,-0.1536953427653097,0.24895139170350541,124983,106093,16306,1497,0.71,0.15,0.14,0.01,0.0,
2018,Selangor,109,P109,Kapar,Manikavasagam,PRM,NA,0,0,525,-47206,-0.1536953427653097,0.004948488590199165,124983,106093,16306,1497,0.71,0.15,0.14,0.01,0.0,
2018,Selangor,110,P110,Klang,Charles Santiago,DAP,Pakatan,1,0,98279,78773,0.6198986417363112,0.773399751325999,149348,127074,78773,1204,0.27,0.55,0.17,0.01,0.0,
2018,Selangor,110,P110,Klang,Dato' Ching Eu Boon,MCA,BN,0,0,19506,-78773,-0.6198986417363112,0.1535011095896879,149348,127074,78773,1204,0.27,0.55,0.17,0.01,0.0,
2018,Selangor,110,P110,Klang,Khairul Shah Kottappan,PAS,PAS,0,0,9169,-89110,-0.6198986417363112,0.07215480743503785,149348,127074,78773,1204,0.27,0.55,0.17,0.01,0.0,
2018,Selangor,110,P110,Klang,Puvananderan A/L Ganasamoorthy,BEBAS,Pakatan,0,0,120,-98159,-0.6198986417363112,0.0009443316492752255,149348,127074,78773,1204,0.27,0.55,0.17,0.01,0.0,
2018,Selangor,111,P111,Kota Raja,Mohamad Sabu,AMANAH,Pakatan,1,0,90697,71142,0.5552503004854596,0.7078734995239061,149021,128126,71142,966,0.44,0.28,0.28,0.01,0.0,
2018,Selangor,111,P111,Kota Raja,Hj. Mohamed Diah Baharun,PAS,PAS,0,0,19555,-71142,-0.5552503004854596,0.15262319903844654,149021,128126,71142,966,0.44,0.28,0.28,0.01,0.0,
2018,Selangor,111,P111,Kota Raja,V. Gunalan,MIC,BN,0,0,17874,-72823,-0.5552503004854596,0.1395033014376473,149021,128126,71142,966,0.44,0.28,0.28,0.01,0.0,
2018,Selangor,112,P112,Kuala Langat,Dr Xavier Jayakumar,PKR,Pakatan,1,0,43239,17112,0.19424043951553402,0.49081126485578397,102406,88097,17112,1131,0.57,0.24,0.16,0.02,0.0,
2018,Selangor,112,P112,Kuala Langat,Shahril Hamdan,UMNO,BN,0,0,26127,-17112,-0.19424043951553402,0.29657082534025,102406,88097,17112,1131,0.57,0.24,0.16,0.02,0.0,
2018,Selangor,112,P112,Kuala Langat,Datuk Dr. Yahya Baba,PAS,PAS,0,0,18731,-24508,-0.19424043951553402,0.21261790980396608,102406,88097,17112,1131,0.57,0.24,0.16,0.02,0.0,
2018,Selangor,113,P113,Sepang,Mohamed Hanipa Bin Maidin,AMANAH,Pakatan,1,0,46740,18705,0.2063271451735663,0.5155696747079652,104508,90657,18705,1083,0.63,0.2,0.14,0.03,0.0,
2018,Selangor,113,P113,Sepang,Dato' Haji Marsum Bin Paing,UMNO,BN,0,0,28035,-18705,-0.2063271451735663,0.3092425295343989,104508,90657,18705,1083,0.63,0.2,0.14,0.03,0.0,
2018,Selangor,113,P113,Sepang,Sabirin Marsono,PAS,PAS,0,0,15882,-30858,-0.2063271451735663,0.17518779575763593,104508,90657,18705,1083,0.63,0.2,0.14,0.03,0.0,
2018,WP Kuala Lumpur,114,P114,Kepong,Lim Lip Eng,DAP,Pakatan,1,0,56516,51628,0.8407921308058107,0.9203960654029053,72696,61404,51628,323,0.05,0.89,0.06,0.01,0.0,
2018,WP Kuala Lumpur,114,P114,Kepong,Ong Siang Liang,GERAKAN,BN,0,0,4888,-51628,-0.8407921308058107,0.07960393459709465,72696,61404,51628,323,0.05,0.89,0.06,0.01,0.0,
2018,WP Kuala Lumpur,115,P115,Batu,Prabakaran,BEBAS,Pakatan,1,0,38125,24438,0.3891091473608789,0.6070376562375607,76328,62805,24438,498,0.43,0.38,0.17,0.02,0.0,
2018,WP Kuala Lumpur,115,P115,Batu,Dr. Dominic Lau Hoe Chai,GERAKAN,BN,0,0,13687,-24438,-0.3891091473608789,0.2179285088766818,76328,62805,24438,498,0.43,0.38,0.17,0.02,0.0,
2018,WP Kuala Lumpur,115,P115,Batu,Azhar Yahya ,PAS,PAS,0,0,10610,-27515,-0.3891091473608789,0.1689355942998169,76328,62805,24438,498,0.43,0.38,0.17,0.02,0.0,
2018,WP Kuala Lumpur,115,P115,Batu,Datuk V M Panjamothy,BEBAS,Pakatan,0,0,383,-37742,-0.3891091473608789,0.00609824058594061,76328,62805,24438,498,0.43,0.38,0.17,0.02,0.0,
2018,WP Kuala Lumpur,116,P116,Wangsa Maju,Dr. Tan Yee Kew,PKR,Pakatan,1,0,42178,24238,0.32928486034126725,0.5730083686555809,88482,73608,24238,525,0.61,0.3,0.08,0.02,0.0,
2018,WP Kuala Lumpur,116,P116,Wangsa Maju,Yew Teong Look,MCA,BN,0,0,17940,-24238,-0.32928486034126725,0.24372350831431366,88482,73608,24238,525,0.61,0.3,0.08,0.02,0.0,
2018,WP Kuala Lumpur,116,P116,Wangsa Maju,Haji Razali Bin Tumirin,PAS,PAS,0,0,13490,-28688,-0.32928486034126725,0.18326812303010542,88482,73608,24238,525,0.61,0.3,0.08,0.02,0.0,
2018,WP Kuala Lumpur,117,P117,Segambut,Hannah Yeoh,PKR,Pakatan,1,0,53124,45702,0.7060731997466282,0.8207394132278647,77956,64727,45702,289,0.28,0.59,0.12,0.02,0.0,
2018,WP Kuala Lumpur,117,P117,Segambut,Loga Bala Mohan,MYPPP,NA,0,0,7422,-45702,-0.7060731997466282,0.11466621348123658,77956,64727,45702,289,0.28,0.59,0.12,0.02,0.0,
2018,WP Kuala Lumpur,117,P117,Segambut,Solleh Razak ,PAS,PAS,0,0,4181,-48943,-0.7060731997466282,0.0645943732908987,77956,64727,45702,289,0.28,0.59,0.12,0.02,0.0,
2018,WP Kuala Lumpur,118,P118,Setiawangsa,Nik Nazmi Bin Nik Ahmad,PKR,Pakatan,1,0,34471,14372,0.23617958325116675,0.5664727535660291,72136,60852,14372,339,0.62,0.26,0.1,0.02,0.0,
2018,WP Kuala Lumpur,118,P118,Setiawangsa,Zulhasnan Bin Rafique,UMNO,BN,0,0,20099,-14372,-0.23617958325116675,0.33029317031486227,72136,60852,14372,339,0.62,0.26,0.1,0.02,0.0,
2018,WP Kuala Lumpur,118,P118,Setiawangsa,Ustaz Ubaid Bin Haji Abd Akla,PAS,PAS,0,0,6282,-28189,-0.23617958325116675,0.10323407611910866,72136,60852,14372,339,0.62,0.26,0.1,0.02,0.0,
2018,WP Kuala Lumpur,119,P119,Titiwangsa,Rina Mohd Harun,BERSATU,Pakatan,1,0,23840,4139,0.08214583416028262,0.4731473028222125,61598,50386,4139,323,0.72,0.17,0.09,0.02,0.0,
2018,WP Kuala Lumpur,119,P119,Titiwangsa,Datuk Seri Johari Ghani,UMNO,BN,0,0,19701,-4139,-0.08214583416028262,0.3910014686619299,61598,50386,4139,323,0.72,0.17,0.09,0.02,0.0,
2018,WP Kuala Lumpur,119,P119,Titiwangsa,Haji Mohamad Noor Mohamad,PAS,PAS,0,0,6845,-16995,-0.08214583416028262,0.13585122851585757,61598,50386,4139,323,0.72,0.17,0.09,0.02,0.0,
2018,WP Kuala Lumpur,120,P120,Bukit Bintang,Fong Kui Lun,DAP,Pakatan,1,0,44516,37260,0.7109601587543887,0.8494123034651199,69526,52408,37260,254,0.13,0.75,0.11,0.01,0.0,
2018,WP Kuala Lumpur,120,P120,Bukit Bintang,Ann Tan Ean Ean ,MCA,BN,0,0,7256,-37260,-0.7109601587543887,0.1384521447107312,69526,52408,37260,254,0.13,0.75,0.11,0.01,0.0,
2018,WP Kuala Lumpur,120,P120,Bukit Bintang,Khairul,PFP,NA,0,0,636,-43880,-0.7109601587543887,0.012135551824148985,69526,52408,37260,254,0.13,0.75,0.11,0.01,0.0,
2018,WP Kuala Lumpur,121,P121,Lembah Pantai,Fahmi Fadzil,PKR,Pakatan,1,0,33313,5598,0.08442802201945554,0.5024206319282105,80346,66305,5598,538,0.63,0.19,0.16,0.02,0.0,
2018,WP Kuala Lumpur,121,P121,Lembah Pantai,Raja Nong Chik,UMNO,BN,0,0,27715,-5598,-0.08442802201945554,0.417992609908755,80346,66305,5598,538,0.63,0.19,0.16,0.02,0.0,
2018,WP Kuala Lumpur,121,P121,Lembah Pantai,Fauzi Bin Abu Bakar,PAS,PAS,0,0,5277,-28036,-0.08442802201945554,0.07958675816303447,80346,66305,5598,538,0.63,0.19,0.16,0.02,0.0,
2018,WP Kuala Lumpur,122,P122,Seputeh,Teresa Kok,DAP,Pakatan,1,0,63094,56059,0.7993697329207603,0.8996848664603802,86256,70129,56059,294,0.09,0.82,0.08,0.01,0.0,
2018,WP Kuala Lumpur,122,P122,Seputeh,Chan Quin Er,MCA,BN,0,0,7035,-56059,-0.7993697329207603,0.10031513353961985,86256,70129,56059,294,0.09,0.82,0.08,0.01,0.0,
2018,WP Kuala Lumpur,123,P123,Cheras,Tan Kok Wai,DAP,Pakatan,1,0,56671,49665,0.779951944972282,0.889975972486141,78819,63677,49665,275,0.1,0.83,0.07,0.01,0.0,
2018,WP Kuala Lumpur,123,P123,Cheras,Heng Sinn Yee,MCA,BN,0,0,7006,-49665,-0.779951944972282,0.11002402751385901,78819,63677,49665,275,0.1,0.83,0.07,0.01,0.0,
2018,WP Kuala Lumpur,124,P124,Bandar Tun Razak,Dato' Kamarudin Jaffar,PKR,Pakatan,1,0,41126,19930,0.2838788707517876,0.5857903882859015,83650,70206,19930,444,0.61,0.29,0.08,0.01,0.0,
2018,WP Kuala Lumpur,124,P124,Bandar Tun Razak,Adnan Bin Seman,UMNO,BN,0,0,21196,-19930,-0.2838788707517876,0.3019115175341139,83650,70206,19930,444,0.61,0.29,0.08,0.01,0.0,
2018,WP Kuala Lumpur,124,P124,Bandar Tun Razak,Dr. Rosni Adam,PAS,PAS,0,0,7884,-33242,-0.2838788707517876,0.11229809417998461,83650,70206,19930,444,0.61,0.29,0.08,0.01,0.0,
2018,WP Putrajaya,125,P125,Putrajaya,Tengku Adnan Bin Tengku Mansor,UMNO,BN,1,0,12148,3372,0.13730759833862693,0.4946656893883867,27306,24558,3372,146,0.95,0.01,0.03,0.01,0.0,
2018,WP Putrajaya,125,P125,Putrajaya,Samsu Adabi Bin Mamat,BERSATU,Pakatan,0,0,8776,-3372,-0.13730759833862693,0.35735809104975974,27306,24558,3372,146,0.95,0.01,0.03,0.01,0.0,
2018,WP Putrajaya,125,P125,Putrajaya,Hj Zainal Abidin Kidam,PAS,PAS,0,0,3634,-8514,-0.13730759833862693,0.14797621956185358,27306,24558,3372,146,0.95,0.01,0.03,0.01,0.0,
2018,Negeri Sembilan,126,P126,Jelebu,Jalaluddin Bin Alias,UMNO,BN,1,0,19062,2045,0.05249377518802783,0.48930872500449213,48522,38957,2045,586,0.65,0.24,0.06,0.05,0.0,
2018,Negeri Sembilan,126,P126,Jelebu,Ir Mustafar Kadir,AMANAH,Pakatan,0,0,17017,-2045,-0.05249377518802783,0.4368149498164643,48522,38957,2045,586,0.65,0.24,0.06,0.05,0.0,
2018,Negeri Sembilan,126,P126,Jelebu,Norman Ipin,PAS,PAS,0,0,2878,-16184,-0.05249377518802783,0.07387632517904356,48522,38957,2045,586,0.65,0.24,0.06,0.05,0.0,
2018,Negeri Sembilan,127,P127,Jempol,Dato' Hj Salim Sharif,UMNO,BN,1,0,26819,1631,0.02847714495233439,0.46825784823829314,72122,57274,1631,1025,0.64,0.23,0.12,0.01,0.0,
2018,Negeri Sembilan,127,P127,Jempol,Kamarulzaman Kamdias,BERSATU,Pakatan,0,0,25188,-1631,-0.02847714495233439,0.43978070328595875,72122,57274,1631,1025,0.64,0.23,0.12,0.01,0.0,
2018,Negeri Sembilan,127,P127,Jempol,Mustaffa Bin Daharun,PAS,PAS,0,0,5267,-21552,-0.02847714495233439,0.09196144847574816,72122,57274,1631,1025,0.64,0.23,0.12,0.01,0.0,
2018,Negeri Sembilan,128,P128,Seremban,Loke Siew Fook,DAP,Pakatan,1,0,55503,30694,0.3342917510727744,0.6044893158204274,110168,91818,30694,1052,0.49,0.37,0.13,0.01,0.0,
2018,Negeri Sembilan,128,P128,Seremban,Ah Chong @ Chong Sin Woon,MCA,BN,0,0,24809,-30694,-0.3342917510727744,0.27019756474765294,110168,91818,30694,1052,0.49,0.37,0.13,0.01,0.0,
2018,Negeri Sembilan,128,P128,Seremban,Haji Shariffuddin,PAS,PAS,0,0,11506,-43997,-0.3342917510727744,0.12531311943191967,110168,91818,30694,1052,0.49,0.37,0.13,0.01,0.0,
2018,Negeri Sembilan,129,P129,Kuala Pilah,Eddin Syazlee Shith,BERSATU,Pakatan,1,0,18045,200,0.004970549494246589,0.44846782811839847,49801,40237,200,769,0.77,0.16,0.05,0.02,0.0,
2018,Negeri Sembilan,129,P129,Kuala Pilah,Hasan Bin Malek,UMNO,BN,0,0,17845,-200,-0.004970549494246589,0.4434972786241519,49801,40237,200,769,0.77,0.16,0.05,0.02,0.0,
2018,Negeri Sembilan,129,P129,Kuala Pilah,Haji Rafiei,PAS,PAS,0,0,4347,-13698,-0.004970549494246589,0.10803489325744961,49801,40237,200,769,0.77,0.16,0.05,0.02,0.0,
2018,Negeri Sembilan,130,P130,Rasah,Cha Kee Chin,DAP,Pakatan,1,0,61806,46867,0.5493921952477523,0.7245126425732941,102838,85307,46867,303,0.3,0.48,0.21,0.02,0.0,
2018,Negeri Sembilan,130,P130,Rasah,Ng Kian Nam ,MCA,BN,0,0,14939,-46867,-0.5493921952477523,0.17512044732554186,102838,85307,46867,303,0.3,0.48,0.21,0.02,0.0,
2018,Negeri Sembilan,130,P130,Rasah,Ustaz Khairil Anuar Wafa,PAS,PAS,0,0,8260,-53546,-0.5493921952477523,0.09682675513146635,102838,85307,46867,303,0.3,0.48,0.21,0.02,0.0,
2018,Negeri Sembilan,130,P130,Rasah,David Dass Aseerpatham,PAP,NA,0,0,302,-61504,-0.5493921952477523,0.00354015496969768,102838,85307,46867,303,0.3,0.48,0.21,0.02,0.0,
2018,Negeri Sembilan,131,P131,Rembau,Khairy Jamaluddin,UMNO,BN,1,0,36096,4364,0.05908795493934142,0.48873483535528595,88365,73856,4364,1053,0.74,0.1,0.15,0.01,0.0,
2018,Negeri Sembilan,131,P131,Rembau,Lt Kol Roseli Bin Abdul Gani (B),PKR,Pakatan,0,0,31732,-4364,-0.05908795493934142,0.42964688041594457,88365,73856,4364,1053,0.74,0.1,0.15,0.01,0.0,
2018,Negeri Sembilan,131,P131,Rembau,Mustafa,PAS,PAS,0,0,6028,-30068,-0.05908795493934142,0.0816182842287695,88365,73856,4364,1053,0.74,0.1,0.15,0.01,0.0,
2018,Negeri Sembilan,132,P132,Port Dickson,Dato Danyal,PKR,Pakatan,1,0,36225,17710,0.28874686144715817,0.5906185802328235,75212,61334,17710,948,0.43,0.33,0.22,0.02,0.0,
2018,Negeri Sembilan,132,P132,Port Dickson,Dato Vs Mogan,MIC,BN,0,0,18515,-17710,-0.28874686144715817,0.3018717187856654,75212,61334,17710,948,0.43,0.33,0.22,0.02,0.0,
2018,Negeri Sembilan,132,P132,Port Dickson,Ustaz Mahfuz Roslan,PAS,PAS,0,0,6594,-29631,-0.28874686144715817,0.10750970098151107,75212,61334,17710,948,0.43,0.33,0.22,0.02,0.0,
2018,Negeri Sembilan,133,P133,Tampin,Dr Hasan Bahrom,AMANAH,Pakatan,1,0,22435,1002,0.020674287129121446,0.4629018280856683,60765,48466,1002,850,0.63,0.24,0.12,0.02,0.0,
2018,Negeri Sembilan,133,P133,Tampin,Shaziman Bin Abu Mansor,UMNO,BN,0,0,21433,-1002,-0.020674287129121446,0.44222754095654687,60765,48466,1002,850,0.63,0.24,0.12,0.02,0.0,
2018,Negeri Sembilan,133,P133,Tampin,Mejar Abdul Halim Bin Abu Bakar (Bersara),PAS,PAS,0,0,4598,-17837,-0.020674287129121446,0.09487063095778484,60765,48466,1002,850,0.63,0.24,0.12,0.02,0.0,
2018,Melaka,134,P134,Masjid Tanah,Mas Ermieyati,UMNO,BN,1,0,22898,8159,0.19277023036030716,0.5410041346721796,51441,42325,8159,636,0.84,0.12,0.04,0.01,0.0,
2018,Melaka,134,P134,Masjid Tanah,Datuk Dr. Sabirin Bin Ja'Afar ,BERSATU,Pakatan,0,0,14739,-8159,-0.19277023036030716,0.3482339043118724,51441,42325,8159,636,0.84,0.12,0.04,0.01,0.0,
2018,Melaka,134,P134,Masjid Tanah,Ustaz Nasir Othman,PAS,PAS,0,0,4688,-18210,-0.19277023036030716,0.11076196101594803,51441,42325,8159,636,0.84,0.12,0.04,0.01,0.0,
2018,Melaka,135,P135,Alor Gajah,Mohd Redzuan Yusof (Pak Wan ),BERSATU,Pakatan,1,0,29330,6980,0.12072991438208078,0.5073077920954769,70364,57815,6980,1007,0.61,0.25,0.13,0.01,0.0,
2018,Melaka,135,P135,Alor Gajah,Wong Nai Chee,MCA,BN,0,0,22350,-6980,-0.12072991438208078,0.3865778777133962,70364,57815,6980,1007,0.61,0.25,0.13,0.01,0.0,
2018,Melaka,135,P135,Alor Gajah,Nazree Aris,PAS,PAS,0,0,6135,-23195,-0.12072991438208078,0.10611433019112687,70364,57815,6980,1007,0.61,0.25,0.13,0.01,0.0,
2018,Melaka,136,P136,Tangga Batu,Prof. Madya Rusnah,PKR,Pakatan,1,0,32420,4659,0.06738306673223222,0.4688901102079778,83213,69142,4659,1145,0.71,0.22,0.04,0.03,0.0,
2018,Melaka,136,P136,Tangga Batu,Datuk Zali Mat Yasin.,UMNO,BN,0,0,27761,-4659,-0.06738306673223222,0.40150704347574556,83213,69142,4659,1145,0.71,0.22,0.04,0.03,0.0,
2018,Melaka,136,P136,Tangga Batu,Tuan Guru Ust Zulkifli Ismail,PAS,PAS,0,0,8961,-23459,-0.06738306673223222,0.12960284631627664,83213,69142,4659,1145,0.71,0.22,0.04,0.03,0.0,
2018,Melaka,137,P137,Hang Tuah Jaya,Shamsul Iskandar Haji Mohd Akin,PKR,Pakatan,1,0,39067,8640,0.11281877179008395,0.510126268231853,89364,76583,8640,909,0.63,0.31,0.06,0.01,0.0,
2018,Melaka,137,P137,Hang Tuah Jaya,Tan Sri Hj Mohd Ali Bin Mohd Rustam,UMNO,BN,0,0,30427,-8640,-0.11281877179008395,0.39730749644176905,89364,76583,8640,909,0.63,0.31,0.06,0.01,0.0,
2018,Melaka,137,P137,Hang Tuah Jaya,Dr Khalid Kassim,PAS,PAS,0,0,7089,-31978,-0.11281877179008395,0.09256623532637792,89364,76583,8640,909,0.63,0.31,0.06,0.01,0.0,
2018,Melaka,138,P138,Kota Melaka,Khoo Poay Tiong,DAP,Pakatan,1,0,76518,49175,0.46710551312739845,0.7268323264561724,126848,105276,49175,1432,0.38,0.57,0.04,0.01,0.0,
2018,Melaka,138,P138,Kota Melaka,Eric Choo Wei Sern,MCA,BN,0,0,27343,-49175,-0.46710551312739845,0.2597268133287739,126848,105276,49175,1432,0.38,0.57,0.04,0.01,0.0,
2018,Melaka,138,P138,Kota Melaka,Goh Leong San,BEBAS,Pakatan,0,0,1415,-75103,-0.46710551312739845,0.013440860215053764,126848,105276,49175,1432,0.38,0.57,0.04,0.01,0.0,
2018,Melaka,139,P139,Jasin,Datuk Seri Haji Ahmad Hamzah,UMNO,BN,1,0,26560,219,0.003545927041336766,0.43004485031006623,73432,61761,219,912,0.74,0.16,0.1,0.0,0.0,
2018,Melaka,139,P139,Jasin,Khairuddin Abu Hassan,AMANAH,Pakatan,0,0,26341,-219,-0.003545927041336766,0.42649892326872946,73432,61761,219,912,0.74,0.16,0.1,0.0,0.0,
2018,Melaka,139,P139,Jasin,Abd. Alim Shapie,PAS,PAS,0,0,8860,-17700,-0.003545927041336766,0.1434562264212043,73432,61761,219,912,0.74,0.16,0.1,0.0,0.0,
2018,Johor,140,P140,Segamat,Dato' Seri Dr. Santhara,PKR,Pakatan,1,0,24060,5476,0.12082965578111209,0.5308914386584289,55350,45320,5476,726,0.47,0.43,0.1,0.01,0.0,
2018,Johor,140,P140,Segamat,Dr. S. Subramaniam,MIC,BN,0,0,18584,-5476,-0.12082965578111209,0.41006178287731687,55350,45320,5476,726,0.47,0.43,0.1,0.01,0.0,
2018,Johor,140,P140,Segamat,Khairul Faizi Bin Ahmad Kamil,PAS,PAS,0,0,2676,-21384,-0.12082965578111209,0.05904677846425419,55350,45320,5476,726,0.47,0.43,0.1,0.01,0.0,
2018,Johor,141,P141,Sekijang,Natrah Ismail,PKR,Pakatan,1,0,19559,1281,0.033855749663028255,0.5169278748315141,45596,37837,1281,558,0.59,0.36,0.04,0.0,0.0,
2018,Johor,141,P141,Sekijang,Datuk Ayub Bin Rahmat,UMNO,BN,0,0,18278,-1281,-0.033855749663028255,0.48307212516848586,45596,37837,1281,558,0.59,0.36,0.04,0.0,0.0,
2018,Johor,142,P142,Labis,Pang Hok Liong,DAP,Pakatan,1,0,16709,3408,0.10640024976584452,0.5216671870121761,40356,32030,3408,485,0.38,0.45,0.15,0.02,0.0,
2018,Johor,142,P142,Labis,Chua Tee Yong ,MCA,BN,0,0,13301,-3408,-0.10640024976584452,0.41526693724633157,40356,32030,3408,485,0.38,0.45,0.15,0.02,0.0,
2018,Johor,142,P142,Labis,Datuk Sarchu Sawal,PAS,PAS,0,0,2020,-14689,-0.10640024976584452,0.06306587574149235,40356,32030,3408,485,0.38,0.45,0.15,0.02,0.0,
2018,Johor,143,P143,Pagoh,Tan Sri Muhyiddin Yassin,BERSATU,Pakatan,1,0,23558,6927,0.16233127109111362,0.552071616047994,51512,42672,6927,693,0.66,0.3,0.04,0.01,0.0,
2018,Johor,143,P143,Pagoh,Ismail Bin Mohamed,UMNO,BN,0,0,16631,-6927,-0.16233127109111362,0.38974034495688037,51512,42672,6927,693,0.66,0.3,0.04,0.01,0.0,
2018,Johor,143,P143,Pagoh,Ahmad Nawfal Bin Mahfodz,PAS,PAS,0,0,2483,-21075,-0.16233127109111362,0.05818803899512561,51512,42672,6927,693,0.66,0.3,0.04,0.01,0.0,
2018,Johor,144,P144,Ledang,Syed Ibrahim Bin Syed Noh,PKR,Pakatan,1,0,34706,8666,0.1324792857798025,0.5305592075090959,77474,65414,8666,1048,0.56,0.39,0.05,0.01,0.0,
2018,Johor,144,P144,Ledang,Datuk Ir. Dr. Hj. Hamim Samuri,UMNO,BN,0,0,26040,-8666,-0.1324792857798025,0.3980799217292934,77474,65414,8666,1048,0.56,0.39,0.05,0.01,0.0,
2018,Johor,144,P144,Ledang,Rusman Bin Kemin,PAS,PAS,0,0,4668,-30038,-0.1324792857798025,0.07136087076161067,77474,65414,8666,1048,0.56,0.39,0.05,0.01,0.0,
2018,Johor,145,P145,Bakri,Yeo Bee Yin ,DAP,Pakatan,1,0,38718,23211,0.3755825242718447,0.626504854368932,73883,61800,23211,631,0.44,0.53,0.02,0.0,0.0,
2018,Johor,145,P145,Bakri,Koh Chon Chai,MCA,BN,0,0,15507,-23211,-0.3755825242718447,0.25092233009708736,73883,61800,23211,631,0.44,0.53,0.02,0.0,0.0,
2018,Johor,145,P145,Bakri,Zarul Bin Salleh,PAS,PAS,0,0,7575,-31143,-0.3755825242718447,0.12257281553398058,73883,61800,23211,631,0.44,0.53,0.02,0.0,0.0,
2018,Johor,146,P146,Muar,Syed Saddiq,BERSATU,Pakatan,1,0,22341,6953,0.16522111066226267,0.5308794525105149,50843,42083,6953,636,0.67,0.32,0.01,0.0,0.0,
2018,Johor,146,P146,Muar,Datuk Seri Razali Bin Ibrahim,UMNO,BN,0,0,15388,-6953,-0.16522111066226267,0.36565834184825224,50843,42083,6953,636,0.67,0.32,0.01,0.0,0.0,
2018,Johor,146,P146,Muar,Cikgu Haji Abdul Aziz Bin Talib,PAS,PAS,0,0,4354,-17987,-0.16522111066226267,0.1034622056412328,50843,42083,6953,636,0.67,0.32,0.01,0.0,0.0,
2018,Johor,147,P147,Parit Sulong,Dato' Dr. Noraini Ahmad,UMNO,BN,1,0,24481,6341,0.12740862786071652,0.4918925435512066,59609,49769,6341,832,0.79,0.21,0.01,0.0,0.0,
2018,Johor,147,P147,Parit Sulong,Anis Afida ,AMANAH,Pakatan,0,0,18140,-6341,-0.12740862786071652,0.36448391569049005,59609,49769,6341,832,0.79,0.21,0.01,0.0,0.0,
2018,Johor,147,P147,Parit Sulong,Ahmad Rosdi Bin Bahari,PAS,PAS,0,0,7148,-17333,-0.12740862786071652,0.14362354075830336,59609,49769,6341,832,0.79,0.21,0.01,0.0,0.0,
2018,Johor,148,P148,Ayer Hitam,Wee Ka Siong,MCA,BN,1,0,17076,303,0.00780445085514115,0.43983103235112303,46157,38824,303,556,0.58,0.38,0.04,0.0,0.0,
2018,Johor,148,P148,Ayer Hitam,Liew Chin Tong,DAP,Pakatan,0,0,16773,-303,-0.00780445085514115,0.4320265814959819,46157,38824,303,556,0.58,0.38,0.04,0.0,0.0,
2018,Johor,148,P148,Ayer Hitam,Hj Mardi Marwan,PAS,PAS,0,0,4975,-12101,-0.00780445085514115,0.1281423861528951,46157,38824,303,556,0.58,0.38,0.04,0.0,0.0,
2018,Johor,149,P149,Sri Gading,Datuk Dr Shahruddin Salleh,BERSATU,Pakatan,1,0,21511,3288,0.07425138882615961,0.48577300031615556,52119,44282,3288,635,0.65,0.33,0.01,0.0,0.0,
2018,Johor,149,P149,Sri Gading,Datuk Aziz Kaprawi,UMNO,BN,0,0,18223,-3288,-0.07425138882615961,0.41152161148999594,52119,44282,3288,635,0.65,0.33,0.01,0.0,0.0,
